#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 17:56:47.344
#Sample rate: 1.14943e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003233408868581374,-0.01303859759875122,-2.144489400147902
-0.003232538868581374,-0.01203130801220378,-2.151848220812877
-0.003231668868581374,-0.01337436079426627,-2.15184822081288
-0.003230798868581375,-0.01169554481668949,-2.159207041477846
-0.003229928868581375,-0.01203130801220363,-2.166565862142824
-0.003229058868581375,-0.01203130801220378,-2.144489400147912
-0.003228188868581375,-0.01303859759875076,-2.148168810480388
-0.003227318868581375,-0.01169554481668858,-2.155527631145361
-0.003226448868581375,-0.01068825523014098,-2.155527631145365
-0.003225578868581375,-0.01236707120771883,-2.151848220812878
-0.003224708868581375,-0.01303859759875091,-2.173924682807792
-0.003223838868581375,-0.0123670712077199,-2.166565862142831
-0.003222968868581375,-0.01169554481668827,-2.170245272475314
-0.003222098868581375,-0.01102401842565664,-2.166565862142829
-0.003221228868581375,-0.011359781621172,-2.155527631145369
-0.003220358868581375,-0.01135978162117215,-2.16288645181034
-0.003219488868581375,-0.01169554481668797,-2.16288645181034
-0.003218618868581375,-0.01337436079426703,-2.159207041477853
-0.003217748868581375,-0.01236707120771959,-2.166565862142828
-0.003216878868581375,-0.01303859759875122,-2.16288645181034
-0.003216008868581375,-0.01236707120771959,-2.166565862142828
-0.003215138868581375,-0.01337436079426703,-2.166565862142828
-0.003214268868581375,-0.01203130801220378,-2.166565862142828
-0.003213398868581374,-0.0100167288391089,-2.159207041477853
-0.003212528868581374,-0.01135978162117215,-2.159207041477853
-0.003211658868581374,-0.01203130801220378,-2.166565862142826
-0.003210788868581375,-0.01203130801220378,-2.162886451810343
-0.003209918868581375,-0.01135978162117246,-2.166565862142826
-0.003209048868581375,-0.01135978162117215,-2.155527631145369
-0.003208178868581375,-0.01236707120771914,-2.170245272475309
-0.003207308868581375,-0.01169554481668827,-2.162886451810343
-0.003206438868581375,-0.01270283440323495,-2.159207041477854
-0.003205568868581375,-0.01203130801220408,-2.166565862142824
-0.003204698868581375,-0.01203130801220378,-2.159207041477856
-0.003203828868581375,-0.01135978162117246,-2.155527631145366
-0.003202958868581375,-0.01203130801220347,-2.151848220812878
-0.003202088868581375,-0.01236707120771944,-2.166565862142821
-0.003201218868581375,-0.01236707120771959,-2.170245272475314
-0.003200348868581375,-0.01102401842565634,-2.181283503472779
-0.003199478868581375,-0.01236707120771959,-2.173924682807803
-0.003198608868581375,-0.01236707120771959,-2.159207041477853
-0.003197738868581375,-0.01169554481668797,-2.166565862142828
-0.003196868868581375,-0.01203130801220378,-2.166565862142828
-0.003195998868581375,-0.01135978162117215,-2.166565862142828
-0.003195128868581375,-0.009680965643593083,-2.159207041477853
-0.003194258868581375,-0.01135978162117215,-2.155527631145365
-0.003193388868581374,-0.01236707120771959,-2.159207041477853
-0.003192518868581374,-0.01169554481668797,-2.155527631145365
-0.003191648868581374,-0.01236707120771959,-2.16288645181034
-0.003190778868581375,-0.01102401842565756,-2.159207041477856
-0.003189908868581375,-0.01169554481668736,-2.155527631145368
-0.003189038868581375,-0.01001672883910966,-2.14080998981542
-0.003188168868581375,-0.0116955448166872,-2.155527631145358
-0.003187298868581375,-0.01068825523014098,-2.151848220812878
-0.003186428868581375,-0.01102401842565619,-2.159207041477849
-0.003185558868581375,-0.01236707120771898,-2.148168810480394
-0.003184688868581375,-0.01169554481668827,-2.155527631145361
-0.003183818868581375,-0.0113597816211723,-2.159207041477851
-0.003182948868581375,-0.01001672883910951,-2.13345116915045
-0.003182078868581375,-0.01135978162117154,-2.129771758817952
-0.003181208868581375,-0.01102401842565649,-2.133451169150437
-0.003180338868581375,-0.01035249203462471,-2.137130579482926
-0.003179468868581375,-0.01068825523014053,-2.129771758817951
-0.003178598868581375,-0.01035249203462471,-2.140809989815414
-0.003177728868581375,-0.01102401842565634,-2.129771758817951
-0.003176858868581375,-0.01068825523014053,-2.129771758817951
-0.003175988868581375,-0.01135978162117215,-2.133451169150439
-0.003175118868581375,-0.01068825523014053,-2.126092348485463
-0.003174248868581375,-0.01203130801220378,-2.118733527820488
-0.003173378868581374,-0.00934520244807727,-2.118733527820488
-0.003172508868581374,-0.01068825523014053,-2.107695296823024
-0.003171638868581374,-0.009680965643593083,-2.111374707155512
-0.003170768868581375,-0.01068825523013961,-2.09297765549309
-0.003169898868581375,-0.01035249203462502,-2.104015886490526
-0.003169028868581375,-0.01001672883910905,-2.100336476158051
-0.003168158868581375,-0.0100167288391089,-2.104015886490535
-0.003167288868581375,-0.0116955448166872,-2.096657065825565
-0.003166418868581375,-0.01102401842565664,-2.096657065825561
-0.003165548868581375,-0.01068825523014068,-2.092977655493075
-0.003164678868581375,-0.01135978162117185,-2.092977655493073
-0.003163808868581375,-0.01102401842565649,-2.09665706582556
-0.003162938868581375,-0.009345202448078033,-2.092977655493075
-0.003162068868581375,-0.01001672883910859,-2.089298245160588
-0.003161198868581375,-0.009680965643593236,-2.078260014163128
-0.003160328868581375,-0.01169554481668797,-2.078260014163123
-0.003159458868581375,-0.01068825523014053,-2.070901193498147
-0.003158588868581375,-0.01102401842565634,-2.08193942449561
-0.003157718868581375,-0.01102401842565634,-2.08193942449561
-0.003156848868581375,-0.009680965643593083,-2.074580603830635
-0.003155978868581375,-0.009009439252561457,-2.06722178316566
-0.003155108868581375,-0.00934520244807727,-2.070901193498147
-0.003154238868581375,-0.01068825523014053,-2.052504141835709
-0.003153368868581375,-0.01035249203462471,-2.059862962500684
-0.003152498868581374,-0.01068825523014053,-2.059862962500684
-0.003151628868581374,-0.009680965643593083,-2.059862962500684
-0.003150758868581375,-0.009680965643593083,-2.052504141835716
-0.003149888868581375,-0.0103524920346241,-2.056183552168194
-0.003149018868581375,-0.009345202448077728,-2.037786500505767
